client_id,nom_client,adresse_client,facture_id,date_facture,produit_id,nom_produit,quantité,prix_unitaire
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",1781,2024-09-02,4080,reach physical,1,879.22
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",950,2024-01-05,4459,admit measure,1,737.28
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",70359,2024-09-19,57048,central finish,1,349.0
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",70359,2024-09-19,62335,man series,5,619.45
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",70359,2024-09-19,99467,entire clear,5,168.62
59042,Rebecca Kim,"5194 Cooper Heights Suite 311, South Charlestown, AZ 32131",60813,2024-08-09,1025,against return,4,307.44
46651,Mark Mcpherson,"956 Richards Point Apt. 752, East Patricia, IN 14707",65959,2024-10-08,66984,car data,4,115.17
46651,Mark Mcpherson,"956 Richards Point Apt. 752, East Patricia, IN 14707",65959,2024-10-08,79139,administration success,3,378.98
24122,Russell Mccullough,"91804 Silva Mission, Jonathanland, PW 71637",8433,2023-10-31,39680,wait phone,1,390.08
24122,Russell Mccullough,"91804 Silva Mission, Jonathanland, PW 71637",8433,2023-10-31,7628,call thought,2,671.06
24122,Russell Mccullough,"91804 Silva Mission, Jonathanland, PW 71637",89116,2024-03-26,285,provide friend,3,162.6
24122,Russell Mccullough,"91804 Silva Mission, Jonathanland, PW 71637",89116,2024-03-26,53539,radio develop,5,458.26
24122,Russell Mccullough,"91804 Silva Mission, Jonathanland, PW 71637",89116,2024-03-26,79139,administration success,5,378.98
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",73455,2024-06-08,91241,Republican police,2,442.29
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",73455,2024-06-08,14861,social ahead,3,118.94
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",70194,2024-08-26,24491,friend senior,3,785.53
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",70194,2024-08-26,84927,team allow,2,332.14
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",70194,2024-08-26,25025,mouth key,5,575.89
78713,Johnathan Dunn,"5256 Danny Expressway Suite 850, Jasonside, ME 51150",2149,2024-07-24,78574,pretty little,4,275.46
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",84197,2024-07-25,3588,collection child,3,52.62
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",42032,2024-09-01,59794,economic power,1,146.78
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",42032,2024-09-01,65859,however group,4,565.77
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",91475,2024-09-03,48648,some onto,4,35.31
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",91475,2024-09-03,92810,citizen dream,5,876.79
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",84308,2023-12-17,13189,store daughter,4,150.25
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",84308,2023-12-17,98176,single similar,3,698.81
8005,Antonio Hoffman,"76370 Melissa Light, East Josephside, MS 36840",84308,2023-12-17,68778,rule deal,2,111.08
97121,Kathleen Joseph,"89897 David Parks, East Andre, MS 88973",12954,2024-07-30,91241,Republican police,3,442.29
97121,Kathleen Joseph,"89897 David Parks, East Andre, MS 88973",87893,2024-08-05,25025,mouth key,1,575.89
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",52433,2024-02-06,13433,positive after,2,154.64
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",52433,2024-02-06,9868,reduce first,1,882.4
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",52433,2024-02-06,85138,same impact,2,638.88
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",8460,2024-03-18,4459,admit measure,2,737.28
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",8460,2024-03-18,70552,blood sister,5,901.46
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",61745,2024-01-28,23504,may somebody,3,223.91
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",61745,2024-01-28,59794,economic power,3,146.78
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",61527,2024-04-06,7458,could tell,2,311.26
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",619,2023-12-26,66223,specific serious,3,763.48
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",619,2023-12-26,64717,together system,4,136.24
24234,Lee Roth,"52204 Reed Estate, Hoodtown, WI 57857",619,2023-12-26,77235,low nor,3,31.54
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",38641,2023-10-22,73670,government leg,1,838.01
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",38641,2023-10-22,20230,maintain finish,5,37.39
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",38641,2023-10-22,39680,wait phone,5,390.08
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",14200,2024-07-31,60947,front letter,3,793.46
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",14200,2024-07-31,41230,church always,1,428.98
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",14200,2024-07-31,29940,cause here,5,967.4
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",40954,2024-05-28,93476,subject court,4,378.85
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",40954,2024-05-28,3436,he pattern,2,504.18
82192,Holly Chandler,"312 Garrison Landing, Huntbury, NY 25560",40954,2024-05-28,62335,man series,5,619.45
17994,Mark Cook,"USCGC Franklin, FPO AA 04482",26765,2024-06-21,91472,different state,3,513.47
17994,Mark Cook,"USCGC Franklin, FPO AA 04482",26765,2024-06-21,23504,may somebody,2,223.91
17994,Mark Cook,"USCGC Franklin, FPO AA 04482",8431,2024-08-23,3436,he pattern,4,504.18
17994,Mark Cook,"USCGC Franklin, FPO AA 04482",8431,2024-08-23,91362,training force,3,640.29
17994,Mark Cook,"USCGC Franklin, FPO AA 04482",8431,2024-08-23,14861,social ahead,5,118.94
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",97411,2024-03-03,84855,fund account,2,216.8
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",97411,2024-03-03,22733,seat your,4,790.71
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",97411,2024-03-03,48648,some onto,3,35.31
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",24514,2023-10-31,37534,dark few,3,290.77
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",80167,2024-05-09,78574,pretty little,2,275.46
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",81002,2023-11-09,4080,reach physical,3,879.22
96403,Michael Smith,"22416 Frederick Locks, Fuentesside, MO 30681",81002,2023-11-09,7628,call thought,1,671.06
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",24968,2023-10-25,84855,fund account,5,216.8
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",24968,2023-10-25,99677,game test,1,780.7
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",90806,2024-02-01,5537,why day,2,432.56
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",77165,2024-04-05,23504,may somebody,5,223.91
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",77165,2024-04-05,62070,firm it,4,709.83
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",36505,2024-01-09,79139,administration success,5,378.98
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",36505,2024-01-09,285,provide friend,3,162.6
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",59636,2024-07-24,89010,state since,1,773.88
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",59636,2024-07-24,89010,state since,3,773.88
46968,Robert Williamson,"317 Mikayla Squares Apt. 559, Bakerland, PA 00716",59636,2024-07-24,67406,threat mission,4,181.57
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",79216,2023-10-25,30480,area world,4,919.25
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",79216,2023-10-25,2649,themselves person,4,382.08
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",34875,2024-09-15,35740,fly catch,4,408.16
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",10779,2023-10-28,3588,collection child,1,52.62
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",10779,2023-10-28,62070,firm it,1,709.83
324,Michael Shepherd,"Unit 4986 Box 6052, DPO AP 11370",10779,2023-10-28,99467,entire clear,4,168.62
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",23250,2023-12-24,83028,impact reach,1,880.32
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",23250,2023-12-24,37534,dark few,3,290.77
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",87427,2024-07-25,91241,Republican police,1,442.29
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",87427,2024-07-25,25025,mouth key,3,575.89
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",12626,2024-04-05,60205,probably character,2,828.78
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",55618,2024-01-25,41078,break of,4,395.12
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",55618,2024-01-25,2235,senior work,5,871.17
34191,James Clark,"45921 Kyle Forest Suite 539, Thomasside, WV 98559",55618,2024-01-25,31737,pull idea,3,700.12
83230,Eric Gray,"39448 Tiffany Knoll, Thompsonmouth, WA 79938",2167,2024-02-27,10729,hotel degree,1,800.46
83230,Eric Gray,"39448 Tiffany Knoll, Thompsonmouth, WA 79938",80275,2024-05-06,92810,citizen dream,1,876.79
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",48910,2024-01-29,49358,west build,1,812.37
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",48910,2024-01-29,48648,some onto,1,35.31
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",48910,2024-01-29,87329,worker organization,5,990.26
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",88523,2024-03-26,5537,why day,3,432.56
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",88523,2024-03-26,91362,training force,2,640.29
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",36508,2024-03-13,23504,may somebody,4,223.91
42882,Wendy Ortiz,"48951 Daniel Bypass, East Danielleborough, AS 99663",36508,2024-03-13,93476,subject court,4,378.85
72325,Amanda Higgins,"299 Smith Oval, North Davidhaven, NM 10034",58981,2024-01-25,24491,friend senior,5,785.53
80032,David Garcia,"920 Shane Plains, Lake Latoya, SD 57054",36942,2024-05-26,38980,light together,2,757.42
98214,Mariah Wilson,"4518 Gary Parks Suite 343, North Jennyhaven, WI 51027",18148,2024-01-08,83277,west western,1,882.67
98214,Mariah Wilson,"4518 Gary Parks Suite 343, North Jennyhaven, WI 51027",42919,2024-08-22,31737,pull idea,2,700.12
98214,Mariah Wilson,"4518 Gary Parks Suite 343, North Jennyhaven, WI 51027",42919,2024-08-22,2235,senior work,1,871.17
98214,Mariah Wilson,"4518 Gary Parks Suite 343, North Jennyhaven, WI 51027",42919,2024-08-22,91472,different state,1,513.47
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",83560,2023-11-14,39680,wait phone,3,390.08
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",72222,2024-01-22,46813,avoid loss,5,58.75
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",72222,2024-01-22,68778,rule deal,3,111.08
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",98784,2024-03-01,30630,share particularly,3,646.96
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",46172,2023-11-22,60947,front letter,4,793.46
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",46172,2023-11-22,68778,rule deal,4,111.08
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",46172,2023-11-22,13433,positive after,4,154.64
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",49381,2024-02-19,9868,reduce first,4,882.4
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",49381,2024-02-19,66984,car data,5,115.17
78698,Karen Gilbert,"5987 Jason Street, Holmesberg, NY 02331",49381,2024-02-19,62070,firm it,3,709.83
32371,Wanda Moore MD,"727 Bryan Spring, South Frederick, UT 85852",53476,2024-04-11,62762,amount seat,2,379.34
32371,Wanda Moore MD,"727 Bryan Spring, South Frederick, UT 85852",53476,2024-04-11,13073,table after,2,92.97
32371,Wanda Moore MD,"727 Bryan Spring, South Frederick, UT 85852",52752,2024-06-30,4459,admit measure,3,737.28
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",71068,2024-04-24,13073,table after,4,92.97
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",71068,2024-04-24,85138,same impact,3,638.88
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",63049,2024-04-10,66984,car data,3,115.17
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",61193,2024-04-13,31737,pull idea,4,700.12
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",61193,2024-04-13,53539,radio develop,1,458.26
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",7664,2023-12-21,64717,together system,2,136.24
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",7664,2023-12-21,60947,front letter,3,793.46
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",7664,2023-12-21,83277,west western,1,882.67
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",98433,2023-12-26,91472,different state,5,513.47
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",98433,2023-12-26,84927,team allow,4,332.14
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",98433,2023-12-26,62070,firm it,2,709.83
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",38800,2023-11-25,89010,state since,1,773.88
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",38800,2023-11-25,13073,table after,3,92.97
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",38800,2023-11-25,13189,store daughter,1,150.25
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",38135,2024-05-22,35618,now suddenly,3,725.87
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",38135,2024-05-22,9868,reduce first,4,882.4
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",66869,2024-07-13,4361,follow it,1,328.54
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",60419,2024-03-05,66223,specific serious,1,763.48
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",60419,2024-03-05,20230,maintain finish,4,37.39
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",60419,2024-03-05,85138,same impact,5,638.88
33744,Terry Merritt,"767 Bowman Dam, Lake Jenniferbury, GU 87955",99769,2024-04-07,75590,fill condition,2,803.04
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",12572,2024-05-27,44214,himself world,3,597.5
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",12572,2024-05-27,74698,activity both,3,912.19
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",12572,2024-05-27,38980,light together,2,757.42
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",97310,2024-03-13,99677,game test,5,780.7
54299,Kayla Clark,"1014 Barber Bypass, Lake Alexandertown, IL 16096",12259,2024-08-10,99467,entire clear,3,168.62
54299,Kayla Clark,"1014 Barber Bypass, Lake Alexandertown, IL 16096",4622,2024-01-30,99677,game test,1,780.7
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",81065,2024-05-28,9991,each edge,4,185.47
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",81065,2024-05-28,64717,together system,3,136.24
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",81065,2024-05-28,66984,car data,5,115.17
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",2842,2024-03-20,84927,team allow,1,332.14
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",2842,2024-03-20,13892,son how,1,889.57
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",2842,2024-03-20,31238,church interest,2,54.88
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",72914,2024-02-16,49358,west build,4,812.37
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",44720,2023-11-10,60205,probably character,4,828.78
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",44720,2023-11-10,31737,pull idea,1,700.12
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",64669,2024-03-15,85138,same impact,3,638.88
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",64669,2024-03-15,7628,call thought,3,671.06
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",71377,2024-01-28,35618,now suddenly,5,725.87
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",71377,2024-01-28,62762,amount seat,5,379.34
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",90910,2024-05-26,58821,yard identify,4,399.75
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",45435,2024-05-25,25217,case full,2,221.27
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",45435,2024-05-25,38980,light together,3,757.42
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",45435,2024-05-25,65859,however group,2,565.77
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",76637,2024-05-09,35740,fly catch,5,408.16
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",529,2024-01-04,4459,admit measure,2,737.28
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",529,2024-01-04,91241,Republican police,5,442.29
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",12535,2024-08-09,14861,social ahead,3,118.94
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",54192,2023-12-19,70552,blood sister,3,901.46
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",78630,2024-07-18,66223,specific serious,2,763.48
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",78630,2024-07-18,70918,team clear,4,59.7
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",78630,2024-07-18,9868,reduce first,4,882.4
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",17477,2023-10-22,93476,subject court,3,378.85
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",61604,2024-10-10,79139,administration success,1,378.98
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",61604,2024-10-10,98176,single similar,1,698.81
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",61604,2024-10-10,23419,represent which,3,615.92
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",60025,2023-11-23,23419,represent which,4,615.92
27235,Kim Hayden,"6782 Reeves Extension Apt. 622, Brittneyfort, AL 91926",60663,2024-07-02,34209,new family,4,339.87
27235,Kim Hayden,"6782 Reeves Extension Apt. 622, Brittneyfort, AL 91926",60663,2024-07-02,9868,reduce first,1,882.4
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",19388,2024-08-31,35618,now suddenly,5,725.87
