client_id,nom_client,adresse_client,devis_id,date_devis,produit_id,nom_produit,quantité,prix_unitaire
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",35110,2024-07-10,62335,man series,4,619.45
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",63869,2024-09-09,39680,wait phone,5,390.08
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",63869,2024-09-09,64717,together system,3,136.24
58141,Pamela West,"Unit 3228 Box 6384, DPO AA 46728",63869,2024-09-09,29397,level visit,3,346.42
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",12519,2024-09-03,83028,impact reach,1,880.32
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",12519,2024-09-03,25217,case full,4,221.27
94258,Shawn Pope,"90528 Dawn Shoal, Lake Colestad, HI 20675",12519,2024-09-03,46813,avoid loss,2,58.75
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",82914,2023-11-23,38980,light together,1,757.42
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",82914,2023-11-23,25217,case full,3,221.27
17810,John Young,"15489 Shea Mill Suite 168, Mitchelltown, GA 32438",82914,2023-11-23,46813,avoid loss,4,58.75
33744,Terry Merritt,"767 Bowman Dam, Lake Jenniferbury, GU 87955",60948,2024-03-17,13073,table after,3,92.97
33744,Terry Merritt,"767 Bowman Dam, Lake Jenniferbury, GU 87955",5809,2024-06-06,29940,cause here,1,967.4
33744,Terry Merritt,"767 Bowman Dam, Lake Jenniferbury, GU 87955",5809,2024-06-06,44214,himself world,5,597.5
33744,Terry Merritt,"767 Bowman Dam, Lake Jenniferbury, GU 87955",86501,2024-06-18,39680,wait phone,3,390.08
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",72114,2024-05-09,70166,let candidate,4,337.72
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",72114,2024-05-09,70918,team clear,5,59.7
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",72114,2024-05-09,4080,reach physical,3,879.22
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",79535,2024-05-03,38257,few trade,1,712.15
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",79535,2024-05-03,38257,few trade,4,712.15
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",1460,2023-11-30,27975,make site,4,254.19
98389,Glenn Miller,"073 Vasquez Overpass, Lake Antonio, MI 74470",1460,2023-11-30,84855,fund account,3,216.8
54299,Kayla Clark,"1014 Barber Bypass, Lake Alexandertown, IL 16096",8716,2024-03-30,52265,international watch,5,110.68
54299,Kayla Clark,"1014 Barber Bypass, Lake Alexandertown, IL 16096",8716,2024-03-30,25025,mouth key,2,575.89
54299,Kayla Clark,"1014 Barber Bypass, Lake Alexandertown, IL 16096",8716,2024-03-30,64717,together system,2,136.24
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",34867,2024-02-24,62070,firm it,5,709.83
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",34867,2024-02-24,91362,training force,1,640.29
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",34867,2024-02-24,37534,dark few,3,290.77
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",33997,2024-03-27,59794,economic power,2,146.78
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",33997,2024-03-27,66984,car data,3,115.17
63516,Kevin Lane,"690 Anthony Junction Suite 840, Smithstad, TX 39938",33997,2024-03-27,34209,new family,5,339.87
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",14789,2024-05-20,92810,citizen dream,2,876.79
58952,Stacey Hayes,"07736 Bruce Mountains, Johnburgh, VA 22465",14789,2024-05-20,41078,break of,3,395.12
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",22419,2024-03-11,41230,church always,4,428.98
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",22419,2024-03-11,24491,friend senior,1,785.53
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",22419,2024-03-11,91362,training force,4,640.29
49917,Andrew Wilson,"4817 Cassandra Track, Leachshire, SD 36444",56985,2024-07-25,73670,government leg,5,838.01
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",47214,2024-04-14,70166,let candidate,2,337.72
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",9,2024-07-17,91241,Republican police,4,442.29
9890,Mark Case,"77291 Shannon Gardens Suite 075, Mcdanielbury, NV 92281",9,2024-07-17,91472,different state,1,513.47
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",74313,2024-02-11,44518,build society,4,303.04
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",74313,2024-02-11,99677,game test,4,780.7
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",74313,2024-02-11,39707,record give,5,271.2
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",75281,2024-03-01,67406,threat mission,3,181.57
51016,Rachel Mccoy,"12804 Haynes Loaf Apt. 218, Crystalberg, OH 18882",75281,2024-03-01,34209,new family,3,339.87
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",76600,2024-04-01,66986,stay away,3,171.66
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",76600,2024-04-01,44518,build society,2,303.04
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",76600,2024-04-01,39680,wait phone,2,390.08
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",36686,2024-04-13,52265,international watch,4,110.68
91531,Janice Perry,"3228 Blackwell Green, Seanside, NJ 12711",36686,2024-04-13,85138,same impact,1,638.88
27235,Kim Hayden,"6782 Reeves Extension Apt. 622, Brittneyfort, AL 91926",82182,2024-01-30,62762,amount seat,1,379.34
27235,Kim Hayden,"6782 Reeves Extension Apt. 622, Brittneyfort, AL 91926",82182,2024-01-30,39707,record give,4,271.2
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",52785,2024-03-05,87329,worker organization,2,990.26
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",67162,2024-05-23,30480,area world,5,919.25
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",67162,2024-05-23,3588,collection child,4,52.62
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",67162,2024-05-23,5537,why day,3,432.56
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",25765,2024-07-18,9991,each edge,2,185.47
10070,Justin Murray,"957 Cortez Spur Apt. 712, New Emily, DE 87978",25765,2024-07-18,48648,some onto,5,35.31
19651,David Lawson,"412 Bell Haven Suite 029, West Justin, IN 87956",80234,2023-12-28,24491,friend senior,2,785.53
19651,David Lawson,"412 Bell Haven Suite 029, West Justin, IN 87956",80234,2023-12-28,83277,west western,4,882.67
19651,David Lawson,"412 Bell Haven Suite 029, West Justin, IN 87956",74943,2024-07-27,84855,fund account,3,216.8
94587,Anthony Collins,"PSC 0445, Box 5750, APO AP 24322",36933,2024-09-14,73670,government leg,2,838.01
94587,Anthony Collins,"PSC 0445, Box 5750, APO AP 24322",36933,2024-09-14,98176,single similar,3,698.81
94587,Anthony Collins,"PSC 0445, Box 5750, APO AP 24322",19376,2024-04-18,13433,positive after,3,154.64
68826,Christopher Parker,"6258 Eric Prairie, Sarahfurt, MO 52106",46805,2024-03-29,25217,case full,5,221.27
24547,Richard Zhang,"PSC 0552, Box 0754, APO AE 44459",6306,2024-08-06,31737,pull idea,3,700.12
24547,Richard Zhang,"PSC 0552, Box 0754, APO AE 44459",35758,2024-02-14,91241,Republican police,2,442.29
24547,Richard Zhang,"PSC 0552, Box 0754, APO AE 44459",35758,2024-02-14,57048,central finish,4,349.0
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",80874,2024-04-01,83277,west western,5,882.67
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",80874,2024-04-01,13433,positive after,1,154.64
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",50517,2024-04-26,66829,indicate glass,2,655.22
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",50517,2024-04-26,29397,level visit,1,346.42
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",5784,2024-10-17,25217,case full,5,221.27
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",5784,2024-10-17,31737,pull idea,5,700.12
50077,Stephen Middleton,"38483 Jonathan Trafficway, East Jeff, WV 09852",5784,2024-10-17,67406,threat mission,1,181.57
986,Ricky Nichols,"57650 Singh Skyway, Dawnmouth, IN 71827",54532,2024-06-02,1025,against return,5,307.44
986,Ricky Nichols,"57650 Singh Skyway, Dawnmouth, IN 71827",25613,2024-04-26,31238,church interest,5,54.88
10165,Sally Gillespie,"14372 Reed Mill, Lake Laura, KS 78854",67793,2024-05-27,35577,tough no,4,41.98
10165,Sally Gillespie,"14372 Reed Mill, Lake Laura, KS 78854",67793,2024-05-27,66986,stay away,5,171.66
10165,Sally Gillespie,"14372 Reed Mill, Lake Laura, KS 78854",67793,2024-05-27,93476,subject court,3,378.85
11556,Stephanie James,"Unit 4333 Box 1741, DPO AA 31553",15135,2024-07-15,58821,yard identify,2,399.75
11556,Stephanie James,"Unit 4333 Box 1741, DPO AA 31553",57891,2023-10-23,13189,store daughter,4,150.25
11556,Stephanie James,"Unit 4333 Box 1741, DPO AA 31553",57891,2023-10-23,13073,table after,3,92.97
11556,Stephanie James,"Unit 4333 Box 1741, DPO AA 31553",57891,2023-10-23,23419,represent which,5,615.92
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",14558,2023-12-19,44214,himself world,4,597.5
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",14558,2023-12-19,49358,west build,1,812.37
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",14558,2023-12-19,9991,each edge,3,185.47
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",90490,2023-11-16,13073,table after,5,92.97
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",90490,2023-11-16,9868,reduce first,1,882.4
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",3985,2024-04-19,84855,fund account,2,216.8
89474,Dr. Brenda Wilson MD,"0759 Thomas Inlet, Claytonfort, CA 00879",3985,2024-04-19,89010,state since,3,773.88
38589,Megan Bishop,"29893 Edward Causeway Suite 498, Jacksonview, PW 25202",63988,2024-07-19,5537,why day,3,432.56
38589,Megan Bishop,"29893 Edward Causeway Suite 498, Jacksonview, PW 25202",63988,2024-07-19,91362,training force,2,640.29
38589,Megan Bishop,"29893 Edward Causeway Suite 498, Jacksonview, PW 25202",82630,2024-03-24,79139,administration success,1,378.98
38589,Megan Bishop,"29893 Edward Causeway Suite 498, Jacksonview, PW 25202",82630,2024-03-24,58821,yard identify,1,399.75
38589,Megan Bishop,"29893 Edward Causeway Suite 498, Jacksonview, PW 25202",82630,2024-03-24,98176,single similar,1,698.81
80748,Jordan Carter,"30083 Sean Plaza, Lake Blake, WI 97129",57324,2024-04-21,66223,specific serious,4,763.48
80748,Jordan Carter,"30083 Sean Plaza, Lake Blake, WI 97129",58296,2024-08-16,95733,south interview,3,259.25
80748,Jordan Carter,"30083 Sean Plaza, Lake Blake, WI 97129",58296,2024-08-16,27041,popular figure,2,483.9
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",54155,2024-04-12,89010,state since,5,773.88
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",20423,2024-02-16,44518,build society,1,303.04
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",20423,2024-02-16,70166,let candidate,2,337.72
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",73182,2024-09-06,98176,single similar,1,698.81
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",73182,2024-09-06,41078,break of,4,395.12
6195,Tanya Gonzalez,"8116 Wendy Centers Suite 986, Edwardview, VT 25991",73182,2024-09-06,98054,if top,4,973.01
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",40570,2024-09-04,49358,west build,4,812.37
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",40570,2024-09-04,14861,social ahead,3,118.94
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",40570,2024-09-04,77235,low nor,5,31.54
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",4964,2023-11-14,97994,remain discussion,1,534.48
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",4964,2023-11-14,4459,admit measure,4,737.28
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",8780,2024-03-14,41230,church always,2,428.98
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",8780,2024-03-14,93476,subject court,2,378.85
78758,Ashley Acosta,"25063 John Shoals Suite 840, Lake Eric, MH 98486",8780,2024-03-14,65859,however group,1,565.77
77711,Nathaniel Jordan,"27004 Davis Points, West Kristen, PW 06249",38940,2024-08-16,66829,indicate glass,2,655.22
77711,Nathaniel Jordan,"27004 Davis Points, West Kristen, PW 06249",38940,2024-08-16,84855,fund account,5,216.8
77711,Nathaniel Jordan,"27004 Davis Points, West Kristen, PW 06249",38940,2024-08-16,88584,law within,2,851.28
77711,Nathaniel Jordan,"27004 Davis Points, West Kristen, PW 06249",90705,2024-01-31,35577,tough no,4,41.98
72201,Desiree Williamson,"315 Gardner Roads, Port Joshuahaven, NM 88167",81272,2024-03-27,95733,south interview,3,259.25
72201,Desiree Williamson,"315 Gardner Roads, Port Joshuahaven, NM 88167",81272,2024-03-27,30480,area world,4,919.25
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",20538,2024-05-12,62762,amount seat,1,379.34
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",20538,2024-05-12,38257,few trade,2,712.15
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",20538,2024-05-12,70166,let candidate,1,337.72
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",84098,2024-09-20,60205,probably character,3,828.78
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",93293,2023-12-18,5537,why day,5,432.56
89861,Lori Bentley,"0582 Christensen Club, East Robert, MS 21550",93293,2023-12-18,92810,citizen dream,4,876.79
922,Timothy Morris,"3126 Kyle Prairie, Sanchezfort, DC 40984",19230,2023-12-24,41078,break of,3,395.12
922,Timothy Morris,"3126 Kyle Prairie, Sanchezfort, DC 40984",7174,2024-07-23,66986,stay away,1,171.66
922,Timothy Morris,"3126 Kyle Prairie, Sanchezfort, DC 40984",7174,2024-07-23,84855,fund account,2,216.8
922,Timothy Morris,"3126 Kyle Prairie, Sanchezfort, DC 40984",7174,2024-07-23,35618,now suddenly,1,725.87
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",3475,2024-10-17,97994,remain discussion,3,534.48
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",3475,2024-10-17,59794,economic power,1,146.78
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",3475,2024-10-17,62170,choice compare,5,506.51
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",79000,2024-09-06,65859,however group,5,565.77
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",79000,2024-09-06,62335,man series,1,619.45
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",36175,2024-05-28,70918,team clear,1,59.7
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",36175,2024-05-28,23504,may somebody,4,223.91
15398,Gene Fields,"957 Crystal Rest, Burkeview, VI 37779",36175,2024-05-28,10729,hotel degree,1,800.46
49114,Gloria Reyes,"4946 Cody Fall Apt. 817, Abigailchester, MT 67191",48194,2024-02-21,285,provide friend,3,162.6
49114,Gloria Reyes,"4946 Cody Fall Apt. 817, Abigailchester, MT 67191",48194,2024-02-21,35577,tough no,3,41.98
49114,Gloria Reyes,"4946 Cody Fall Apt. 817, Abigailchester, MT 67191",90954,2024-08-16,99677,game test,5,780.7
49114,Gloria Reyes,"4946 Cody Fall Apt. 817, Abigailchester, MT 67191",90954,2024-08-16,66829,indicate glass,4,655.22
49114,Gloria Reyes,"4946 Cody Fall Apt. 817, Abigailchester, MT 67191",90954,2024-08-16,25025,mouth key,2,575.89
77496,Matthew Figueroa,"8316 Donna Ports, New Lori, MT 46200",92287,2024-01-23,64717,together system,4,136.24
77496,Matthew Figueroa,"8316 Donna Ports, New Lori, MT 46200",91335,2024-08-17,12041,most easy,3,550.4
77496,Matthew Figueroa,"8316 Donna Ports, New Lori, MT 46200",91335,2024-08-17,41230,church always,5,428.98
6970,Katelyn Collins,"568 Wall Harbor Apt. 101, Johnbury, MP 07494",28983,2024-08-08,66986,stay away,2,171.66
6970,Katelyn Collins,"568 Wall Harbor Apt. 101, Johnbury, MP 07494",28983,2024-08-08,23419,represent which,4,615.92
6970,Katelyn Collins,"568 Wall Harbor Apt. 101, Johnbury, MP 07494",8568,2024-07-27,35577,tough no,3,41.98
81540,Charles Davies,"85840 Courtney Port Apt. 761, Micheleshire, WV 39164",35821,2024-05-10,27975,make site,4,254.19
81540,Charles Davies,"85840 Courtney Port Apt. 761, Micheleshire, WV 39164",35821,2024-05-10,10729,hotel degree,1,800.46
81540,Charles Davies,"85840 Courtney Port Apt. 761, Micheleshire, WV 39164",38783,2024-09-03,62170,choice compare,5,506.51
81540,Charles Davies,"85840 Courtney Port Apt. 761, Micheleshire, WV 39164",38783,2024-09-03,37001,draw beyond,5,478.75
81540,Charles Davies,"85840 Courtney Port Apt. 761, Micheleshire, WV 39164",95417,2024-06-06,13433,positive after,3,154.64
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",22614,2024-01-17,23504,may somebody,4,223.91
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",22614,2024-01-17,93476,subject court,1,378.85
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",22614,2024-01-17,91472,different state,3,513.47
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",53789,2024-07-13,30630,share particularly,5,646.96
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",53789,2024-07-13,35740,fly catch,1,408.16
26466,Johnathan Jones,"2514 James Place, Ericshire, GU 37744",53789,2024-07-13,12041,most easy,3,550.4
13593,Mary Turner,"13587 Robin Points Suite 092, East Julieview, SC 20711",83666,2023-12-21,39707,record give,2,271.2
13593,Mary Turner,"13587 Robin Points Suite 092, East Julieview, SC 20711",83666,2023-12-21,27041,popular figure,4,483.9
13593,Mary Turner,"13587 Robin Points Suite 092, East Julieview, SC 20711",43186,2024-02-13,34209,new family,4,339.87
13593,Mary Turner,"13587 Robin Points Suite 092, East Julieview, SC 20711",23496,2024-08-08,31238,church interest,5,54.88
22478,Jennifer Tate,"5259 Zavala Lodge, Tanyaside, PR 16763",45983,2024-07-17,35577,tough no,5,41.98
22478,Jennifer Tate,"5259 Zavala Lodge, Tanyaside, PR 16763",45983,2024-07-17,73670,government leg,5,838.01
22478,Jennifer Tate,"5259 Zavala Lodge, Tanyaside, PR 16763",45983,2024-07-17,49358,west build,4,812.37
2880,Samantha Owens,"USS King, FPO AP 59382",87195,2024-01-01,99467,entire clear,5,168.62
2880,Samantha Owens,"USS King, FPO AP 59382",48802,2024-03-31,29397,level visit,4,346.42
2880,Samantha Owens,"USS King, FPO AP 59382",48802,2024-03-31,62762,amount seat,1,379.34
2880,Samantha Owens,"USS King, FPO AP 59382",72365,2024-02-04,48648,some onto,3,35.31
2880,Samantha Owens,"USS King, FPO AP 59382",72365,2024-02-04,7628,call thought,3,671.06
2880,Samantha Owens,"USS King, FPO AP 59382",72365,2024-02-04,13433,positive after,2,154.64
19374,Steven Byrd,"534 Brent Loaf Suite 901, Mathisbury, MO 78490",38070,2024-03-02,5537,why day,4,432.56
19374,Steven Byrd,"534 Brent Loaf Suite 901, Mathisbury, MO 78490",38070,2024-03-02,77235,low nor,2,31.54
19374,Steven Byrd,"534 Brent Loaf Suite 901, Mathisbury, MO 78490",66799,2024-09-15,99467,entire clear,2,168.62
